,timestamp,tag,duration,nvidia_gpu_0
0,1698775503.7841315,start_flop_energy_test,0.0032470226287841797,0
1,1698775503.7873785,Simple_Add,0.44756197929382324,109402
2,1698775504.2349405,Multi_Add,4.509497880935669,967663
3,1698775508.7444384,Simple_Mul,0.4344141483306885,93107
4,1698775509.1788526,Multi_Mul,4.509208679199219,928409
5,1698775513.6880612,Simple_FMA,0.43143606185913086,93141
6,1698775514.1194973,Multi_FMA,4.509249448776245,1016928
7,1698775518.6287467,Simple_Add,0.43729519844055176,93885
8,1698775519.066042,Multi_Add,4.509271621704102,1013541
9,1698775523.5753136,Simple_Mul,0.4357779026031494,94552
10,1698775524.0110915,Multi_Mul,4.509247303009033,941865
11,1698775528.5203388,Simple_FMA,0.43401122093200684,94025
12,1698775528.95435,Multi_FMA,4.509317398071289,1027791
13,1698775533.4636674,Simple_Add,0.43276214599609375,95043
14,1698775533.8964295,Multi_Add,4.511993885040283,1023141
15,1698775538.4084234,Simple_Mul,0.4385373592376709,95151
16,1698775538.8469608,Multi_Mul,4.511094570159912,948501
17,1698775543.3580554,Simple_FMA,0.43650126457214355,94391
18,1698775543.7945566,Multi_FMA,4.509313583374023,1034173
19,1698775548.3038702,Simple_Add,0.4323723316192627,95882
20,1698775548.7362425,Multi_Add,4.5093042850494385,1028793
21,1698775553.2455468,Simple_Mul,0.4330146312713623,96592
22,1698775553.6785614,Multi_Mul,4.510170221328735,948774
23,1698775558.1887317,Simple_FMA,0.4321930408477783,95786
24,1698775558.6209247,Multi_FMA,4.509968280792236,1034943
25,1698775563.130893,Simple_Add,0.4369971752166748,95440
26,1698775563.5678902,Multi_Add,4.509907484054565,1025775
27,1698775568.0777977,Simple_Mul,0.4278678894042969,97576
28,1698775568.5056655,Multi_Mul,4.510066747665405,930211
29,1698775573.0157323,Simple_FMA,0.4379844665527344,117142
30,1698775573.4537168,Multi_FMA,4.509353399276733,1018169
31,1698775577.9630702,Simple_Add,0.43589162826538086,119232
32,1698775578.3989618,Multi_Add,4.509808778762817,1011569
33,1698775582.9087706,Simple_Mul,0.4391181468963623,119755
34,1698775583.3478887,Multi_Mul,4.5094828605651855,935020
35,1698775587.8573716,Simple_FMA,0.43651843070983887,117624
36,1698775588.29389,Multi_FMA,4.509380102157593,1020218
37,1698775592.80327,Simple_Add,0.43682360649108887,119522
38,1698775593.2400937,Multi_Add,4.50940203666687,1013451
39,1698775597.7494957,Simple_Mul,0.4358558654785156,120281
40,1698775598.1853516,Multi_Mul,4.509756565093994,934013
41,1698775602.6951082,Simple_FMA,0.43358635902404785,118558
42,1698775603.1286945,Multi_FMA,4.5105531215667725,1020477
43,1698775607.6392477,Simple_Add,0.43486833572387695,119939
44,1698775608.074116,Multi_Add,4.50925350189209,1014369
45,1698775612.5833695,Simple_Mul,0.4399697780609131,120164
46,1698775613.0233393,Multi_Mul,4.5105881690979,929559
47,1698775617.5339274,Simple_FMA,0.439805269241333,117685
48,1698775617.9737327,Multi_FMA,4.510493516921997,1015508
49,1698775622.4842262,Simple_Add,0.45699191093444824,116841
50,1698775622.9412181,Multi_Add,4.509638547897339,1011149
51,1698775627.4508567,Simple_Mul,0.45139408111572266,117899
52,1698775627.9022508,Multi_Mul,4.510688543319702,930054
53,1698775632.4129393,Simple_FMA,0.4559755325317383,115085
54,1698775632.8689148,Multi_FMA,4.509577512741089,1044482
55,1698775637.3784924,Simple_Add,0.4517478942871094,94395
56,1698775637.8302402,Multi_Add,4.509406566619873,1038084
57,1698775642.3396468,Simple_Mul,0.4553544521331787,93926
58,1698775642.7950013,Multi_Mul,4.510728120803833,952860
59,1698775647.3057294,Simple_FMA,0.4477992057800293,93763
60,1698775647.7535286,Multi_FMA,4.510021209716797,1043134
